Subject,Trial,Gain,Loss,GainOnLeft,Fontsize,Choice,RT,AcceptKey,EV
24,27,3,9,0,1,0,1.00831659999676,2,-3
24,28,7,6,0,0,0,1.06525419990066,2,0.5
24,29,9,4,1,0,1,0.894586899899878,2,2.5
24,30,8,9,1,1,0,1.10185600002296,2,-0.5
24,31,9,9,1,1,0,1.08639320009388,2,0
24,32,7,5,1,0,1,1.34363710007165,2,1
24,33,7,8,0,0,0,0.903884999919683,2,-0.5
24,34,3,9,0,0,0,0.985695900046267,2,-3
24,35,9,9,1,0,0,0.838930300087668,2,0
24,36,8,6,0,0,1,0.969278200063854,2,1
24,37,5,6,0,1,0,0.739291300065815,2,-0.5
24,38,8,7,0,0,0,1.74830069998279,2,0.5
24,39,9,4,1,1,1,0.764029500074685,2,2.5
24,40,5,4,0,0,1,2.10112840007059,2,0.5
24,41,5,7,1,0,0,0.926353999995627,2,-1
24,42,7,6,0,1,1,1.4574438999407,2,0.5
24,43,6,8,1,0,0,1.18987240002025,2,-1
24,44,5,9,0,0,0,0.661750199971721,2,-2
24,45,6,4,0,0,0,1.00629599997774,2,1
24,46,9,3,1,1,1,0.970278499997221,2,3
24,47,5,6,0,0,0,5.12063809996471,2,-0.5
24,48,7,7,1,0,0,0.761632099980488,2,0
24,49,8,6,0,1,1,2.09382489998825,2,1
24,50,6,9,1,1,0,1.58647990005556,2,-1.5
24,51,3,4,0,0,0,0.727018899982795,2,-0.5
24,52,8,4,1,0,1,0.993900100002065,2,2
24,53,6,8,1,1,0,1.11407919996418,2,-1
24,54,9,5,0,1,1,0.751771399984136,2,2
24,55,3,5,0,0,0,0.884845599997789,2,-1
24,56,7,9,1,0,0,0.84679820004385,2,-1
24,57,4,4,0,0,0,0.82794849993661,2,0
24,58,9,3,1,0,1,0.73427240003366,2,3
24,59,3,7,0,0,0,0.750688900006935,2,-2
24,60,5,3,0,1,1,1.31428699998651,2,1
24,61,4,9,0,1,0,2.87256250006612,2,-2.5
24,62,6,5,1,1,1,1.21105809998699,2,0.5
24,63,3,3,1,0,0,2.73953400005121,2,0
24,64,3,8,0,1,0,1.76626870001201,2,-2.5
24,65,3,4,0,1,0,0.667322799912654,2,-0.5
24,66,4,7,1,0,0,1.04520580009557,2,-1.5
24,67,4,6,0,1,0,0.725886399974115,2,-1
24,68,5,5,1,1,0,0.754821700043976,2,0
24,69,8,5,1,0,1,0.731725099962205,2,1.5
24,70,6,6,1,1,0,0.916450600023381,2,0
24,71,8,7,0,1,1,1.29951489996165,2,0.5
24,72,9,8,1,0,0,2.59125800000038,2,0.5
24,73,7,5,1,1,1,1.20713330002036,2,1
24,74,3,8,0,0,0,0.751114100101404,2,-2.5
24,75,5,8,1,1,0,1.55384289997164,2,-1.5
24,76,4,4,0,1,1,1.18611669994425,2,0
24,77,9,8,1,1,0,1.67901309998706,2,0.5
24,78,5,8,1,0,0,2.51276740001049,2,-1.5
24,79,4,8,0,0,0,0.65433499997016,2,-2
24,80,3,3,1,1,1,0.851935500046238,2,0
24,81,7,4,1,0,1,0.932368000037968,2,1.5
24,82,7,3,0,1,1,0.862147399922833,2,2
24,83,8,8,1,1,0,1.04915720003191,2,0
24,84,4,7,1,1,0,0.9975284000393,2,-1.5
24,85,8,3,0,1,1,0.893178300000727,2,2.5
24,86,5,9,0,1,0,1.17032359994482,2,-2
24,87,4,3,1,1,0,1.67406069999561,2,0.5
24,88,5,4,0,1,0,0.934221099945717,2,0.5
24,89,9,6,1,0,1,1.08643440005835,2,1.5
24,90,6,3,1,0,1,1.82218170003034,2,1.5
24,91,6,9,1,0,1,2.22194929991383,2,-1.5
24,92,8,5,1,1,1,1.29523219994735,2,1.5
24,93,8,9,1,0,0,0.802355900057591,2,-0.5
24,94,9,7,1,1,0,1.39135139994323,2,1
24,95,3,6,0,0,0,1.47276110004168,2,-1.5
24,96,4,5,1,0,0,0.753053999971598,2,-0.5
24,97,7,3,0,0,0,0.566731100087054,2,2
24,98,6,7,0,0,0,0.978812600020319,2,-0.5
25,1,9,6,0,1,1,2.26912439998705,1,1.5
25,2,4,4,1,1,1,2.21518489997834,1,0
25,3,9,9,1,1,1,2.34238270006608,1,0
25,4,3,8,0,0,0,1.69291049998719,1,-2.5
25,5,8,3,1,0,1,1.51962040003855,1,2.5
25,6,5,7,0,1,0,1.10469599999487,1,-1
25,7,7,7,1,1,1,1.2738873999333,1,0
25,8,9,8,0,0,1,1.3647507999558,1,0.5
25,9,9,9,1,0,1,1.22648640000261,1,0
25,10,4,8,1,1,0,1.15785419999156,1,-2
25,11,5,6,0,1,0,1.32162309996784,1,-0.5
25,12,7,8,1,1,0,1.83388879999984,1,-0.5
25,13,8,7,0,1,1,0.77277589996811,1,0.5
25,14,3,6,0,1,0,0.939316399977542,1,-1.5
25,15,7,9,1,1,0,1.2016847000923,1,-1
25,16,8,5,1,0,1,0.988703100010753,1,1.5
25,17,4,9,0,1,0,1.06282099999953,1,-2.5
25,18,6,9,0,1,0,1.14086080004927,1,-1.5
25,19,3,3,0,0,1,1.2124336999841,1,0
25,20,9,4,1,1,1,1.84280760004185,1,2.5
25,21,6,4,1,1,1,0.975518900086172,1,1
25,22,8,3,1,1,1,1.76327939995099,1,2.5
25,23,4,5,1,0,0,0.924871800001711,1,-0.5
25,24,3,9,0,0,0,0.863030200009234,1,-3
25,25,8,7,0,0,1,0.949539799941704,1,0.5
25,26,7,6,0,1,1,1.01170719997026,1,0.5
25,27,3,7,0,0,0,0.899050700012594,1,-2
25,28,6,9,0,0,0,0.888295100070536,1,-1.5
25,29,9,7,0,0,1,1.46739650005475,1,1
25,30,3,8,0,1,0,1.22615220001899,1,-2.5
25,31,3,4,0,0,0,1.16662420006469,1,-0.5
25,32,6,7,1,0,0,1.09138689993415,1,-0.5
25,33,6,3,0,1,1,1.17863529990427,1,1.5
25,34,6,4,1,0,1,1.23068540007807,1,1
25,35,5,9,1,0,0,1.80385150003713,1,-2
25,36,4,6,1,1,0,1.94059940008447,1,-1
25,37,5,6,0,0,0,0.917474300018512,1,-0.5
25,38,5,9,1,1,0,0.813505699974485,1,-2
25,39,9,4,1,0,1,1.00262670009397,1,2.5
25,40,8,4,0,0,1,1.4969310000306,1,2
25,41,6,6,0,1,1,1.12191750004422,1,0
25,42,3,9,0,1,0,1.19726669997908,1,-3
25,43,9,8,0,1,1,0.913840900058858,1,0.5
25,44,8,8,1,1,1,1.22954009997193,1,0
25,45,5,4,1,1,1,1.34999569994397,1,0.5
25,46,5,4,1,0,1,1.14578529994469,1,0.5
25,47,7,5,1,1,1,0.901055600028485,1,1
25,48,7,9,1,0,0,0.881958000012673,1,-1
25,49,8,9,1,1,0,1.3898655999219,1,-0.5
25,50,6,8,0,1,0,0.996325199957937,1,-1
25,51,5,3,0,0,1,0.861025399994105,1,1
25,52,6,8,0,0,0,1.67655259999447,1,-1
25,53,3,5,1,1,0,2.19631939998362,1,-1
25,54,7,3,1,1,1,0.786880100029521,1,2
25,55,8,8,1,0,1,2.51314629998524,1,0
25,56,8,9,1,0,0,0.861361000104807,1,-0.5
25,57,8,6,1,1,1,1.18613419996109,1,1
25,58,5,5,0,1,1,1.75271369994152,1,0
25,59,3,4,0,1,0,4.42143240000587,1,-0.5
25,60,4,7,0,1,0,1.6564244000474,1,-1.5
25,61,3,5,1,0,0,1.0277417000616,1,-1
25,62,9,7,0,1,1,1.08297520002816,1,1
25,63,9,5,0,0,1,0.952589399996214,1,2
25,64,5,3,0,1,1,1.30642569996417,1,1
25,65,8,4,0,1,1,1.16536059998907,1,2
25,66,7,6,0,0,1,1.32735089992639,1,0.5
25,67,7,8,1,0,0,1.02125220000744,1,-0.5
25,68,4,9,0,0,0,0.875465599936433,1,-2.5
25,69,4,4,1,0,1,1.19832180009689,1,0
25,70,4,6,1,0,0,1.14570280001499,1,-1
25,71,4,8,1,0,0,0.975750299985521,1,-2
25,72,9,6,0,0,1,0.893049800070003,1,1.5
25,73,4,7,0,0,0,2.5604187999852,1,-1.5
25,74,5,8,0,0,0,0.827699500019662,1,-1.5
25,75,6,5,1,1,1,1.26341099990532,1,0.5
25,76,4,3,1,0,1,0.854923099977896,1,0.5
25,77,3,7,0,1,0,0.869941300014034,1,-2
25,78,5,7,0,0,0,2.83039409993216,1,-1
25,79,6,5,1,0,1,1.44558149995282,1,0.5
25,80,7,4,1,0,1,2.71999679994769,1,1.5
25,81,5,8,0,1,0,0.987704899976961,1,-1.5
25,82,3,6,0,0,0,0.816451899940148,1,-1.5
25,83,9,3,0,1,1,1.02434420003556,1,3
25,84,8,6,1,0,1,1.28711279993877,1,1
25,85,6,3,0,0,1,1.2560026999563,1,1.5
25,86,6,7,1,1,0,1.02427359996364,1,-0.5
25,87,9,3,0,0,1,1.15144070005044,1,3
25,88,9,5,0,1,1,0.725803300039843,1,2
25,89,4,3,1,1,1,2.00974500004668,1,0.5
25,90,4,5,1,1,0,1.08175469993148,1,-0.5
25,91,7,5,1,0,1,2.57939870003611,1,1
25,92,3,3,0,1,1,1.62625300011132,1,0
25,93,7,3,1,0,1,1.10583650006447,1,2
25,94,5,5,0,0,1,1.44963799999095,1,0
25,95,7,7,1,0,1,1.03061490005348,1,0
25,96,6,6,0,0,1,2.55951499997173,1,0
25,97,7,4,1,1,1,0.716759100090712,1,1.5
25,98,8,5,1,1,1,0.701881000073627,1,1.5
26,1,5,9,0,1,0,2.45233040000312,2,-2
26,2,6,6,0,0,0,1.22215309995227,2,0
26,3,6,8,1,0,0,0.949881300097331,2,-1
26,4,4,9,1,0,0,0.809867599979043,2,-2.5
26,5,6,7,0,0,0,0.731240900000557,2,-0.5
26,6,7,8,0,0,0,0.634155699983239,2,-0.5
26,7,5,6,0,0,0,0.94708690000698,2,-0.5
26,8,8,3,1,0,1,1.30741740006488,2,2.5
26,9,9,3,1,1,1,1.58520099997986,2,3
26,10,7,6,0,0,0,0.989680700004101,2,0.5
26,11,4,3,1,1,0,1.69049800001085,2,0.5
26,12,3,6,0,1,0,1.27052739995997,2,-1.5
26,13,7,3,1,1,1,2.0626471999567,2,2
26,14,9,8,1,0,0,1.34532069996931,2,0.5
26,15,4,8,1,0,0,0.870277800015174,2,-2
26,16,4,5,0,0,0,0.989850600017235,2,-0.5
26,17,3,4,0,0,0,0.798828200087883,2,-0.5
26,18,8,8,1,0,0,0.748140300041996,2,0
26,19,9,5,1,0,0,0.670254099997692,2,2
26,20,4,3,1,0,0,1.08356309996452,2,0.5
26,21,9,4,0,1,1,1.04452410002705,2,2.5
26,22,3,6,0,0,0,1.12146459997166,2,-1.5
26,23,7,7,0,0,0,1.35384080000222,2,0
26,24,6,9,1,1,0,1.39973379997537,2,-1.5
26,25,5,4,1,0,0,1.8396020999644,2,0.5
26,26,6,5,1,1,0,1.31413519999478,2,0.5
26,27,8,9,1,1,0,0.871957399998792,2,-0.5
26,28,7,8,0,1,0,0.756516100023873,2,-0.5
26,29,6,7,0,1,0,0.793307899963111,2,-0.5
26,30,4,9,1,1,0,0.989053299999796,2,-2.5
26,31,8,5,0,1,0,0.825372099992819,2,1.5
26,32,9,7,0,1,0,0.768338299938478,2,1
26,33,5,3,1,0,1,1.38828029995784,2,1
26,34,5,8,0,1,0,1.1290200999938,2,-1.5
26,35,8,5,0,0,0,1.75860689999536,2,1.5
26,36,4,7,0,0,0,1.06459710001945,2,-1.5
26,37,4,8,1,1,0,1.50851549999788,2,-2
26,38,9,8,1,1,0,0.731668699998409,2,0.5
26,39,8,4,1,1,1,1.50736999989022,2,2
26,40,7,6,0,1,0,1.07443150004838,2,0.5
26,41,7,3,1,0,1,2.814743700088,2,2
26,42,3,8,1,0,0,1.07070899999235,2,-2.5
26,43,3,5,1,1,0,1.25146549998317,2,-1
26,44,5,5,1,1,0,1.42757489997894,2,0
26,45,4,4,0,1,0,0.764948999974877,2,0
26,46,7,4,0,0,1,1.76018290000502,2,1.5
26,47,4,4,0,0,0,1.06296050001401,2,0
26,48,3,5,1,0,1,1.32680039992556,2,-1
26,49,8,8,1,1,0,1.22931199998129,2,0
26,50,8,6,1,1,0,1.47755479998887,2,1
26,51,4,5,0,1,0,0.808406600030139,2,-0.5
26,52,6,4,1,1,0,0.951796800014563,2,1
26,53,3,9,0,0,0,1.12876949994825,2,-3
26,54,4,6,1,0,0,0.737134199938737,2,-1
26,55,8,3,1,1,1,0.87959529994987,2,2.5
26,56,8,4,1,0,1,1.62075000000186,2,2
26,57,3,9,0,1,0,1.01483369991183,2,-3
26,58,9,9,0,0,0,1.02787630003877,2,0
26,59,6,8,1,1,0,2.86656369990669,2,-1
26,60,5,6,0,1,0,1.74389799998607,2,-0.5
26,61,8,7,1,0,0,0.689941499964334,2,0.5
26,62,6,3,1,0,1,0.908883600030094,2,1.5
26,63,5,9,0,0,0,1.00958860001992,2,-2
26,64,7,4,0,1,1,1.30162929999642,2,1.5
26,65,5,8,0,0,0,0.945054700016044,2,-1.5
26,66,5,7,1,1,0,1.97102840000298,2,-1
26,67,7,7,0,1,0,0.851863800082356,2,0
26,68,5,7,1,0,0,0.742039200034924,2,-1
26,69,4,7,0,1,0,1.00984170008451,2,-1.5
26,70,6,9,1,0,0,0.665139500051737,2,-1.5
26,71,9,7,0,0,0,0.741668700007722,2,1
26,72,3,7,0,0,0,0.787555299932137,2,-2
26,73,9,6,1,0,0,0.680271999910474,2,1.5
26,74,6,5,1,0,0,0.659498800057918,2,0.5
26,75,9,4,0,0,1,1.05257980001625,2,2.5
26,76,8,7,1,1,0,1.25130469992291,2,0.5
26,77,9,9,0,1,0,1.06682509998791,2,0
26,78,4,6,1,1,0,1.54269609996118,2,-1
26,79,5,5,1,0,0,2.0667673998978,2,0
26,80,7,9,1,1,0,3.93483599997126,2,-1
26,81,7,9,1,0,0,0.689617900061421,2,-1
26,82,3,7,0,1,0,0.924679399933666,2,-2
26,83,7,5,1,1,0,1.51953380007762,2,1
26,84,5,4,1,1,0,1.51279440009966,2,0.5
26,85,3,3,1,0,0,1.93632059998345,2,0
26,86,6,3,1,1,1,1.97695090004709,2,1.5
26,87,6,4,1,0,0,1.66071660001762,2,1
26,88,8,9,1,0,0,1.04136769997422,2,-0.5
26,89,7,5,1,0,0,0.868137800018303,2,1
26,90,3,8,1,1,0,1.0704372000182,2,-2.5
26,91,9,3,1,0,1,1.19415880006272,2,3
26,92,6,6,0,1,0,0.99213879997842,2,0
26,93,8,6,1,0,0,0.945267400005832,2,1
26,94,3,3,1,1,0,0.972113800002262,2,0
26,95,3,4,0,1,0,1.51164120004978,2,-0.5
26,96,9,6,1,1,0,1.17094170011114,2,1.5
26,97,5,3,1,1,0,1.11197409988381,2,1
26,98,9,5,1,1,0,1.29049729998223,2,2
27,1,5,9,1,1,0,2.30902330006938,1,-2
27,2,9,5,0,1,1,0.935246499953791,1,2
27,3,3,8,1,0,0,0.81349670002237,1,-2.5
27,4,8,9,1,1,0,1.05689900007565,1,-0.5
27,5,9,4,1,0,1,1.24590129998978,1,2.5
27,6,3,4,0,1,0,1.17892490001395,1,-0.5
27,7,7,5,1,0,0,1.19676580000669,1,1
27,8,8,4,0,0,0,0.715947300079279,1,2
27,9,8,8,1,1,0,0.964505200041458,1,0
27,10,4,8,1,1,0,1.09046999993734,1,-2
27,11,9,8,0,0,0,1.37184530007653,1,0.5
27,12,8,8,1,0,0,0.797894500079565,1,0
27,13,6,9,1,1,0,0.911164100049064,1,-1.5
27,14,8,6,0,1,0,1.13342029997148,1,1
27,15,9,5,0,0,1,0.820470100035891,1,2
27,16,6,8,0,0,0,0.964940799982287,1,-1
27,17,4,4,0,0,0,0.724187800078653,1,0
27,18,4,6,0,0,0,0.972661799984053,1,-1
27,19,6,7,0,0,0,1.09072059998289,1,-0.5
27,20,4,6,0,1,0,1.16699769999832,1,-1
27,21,9,9,0,0,0,1.38986429991201,1,0
27,22,3,8,1,1,0,1.37091960001271,1,-2.5
27,23,6,9,1,0,0,0.876906300080009,1,-1.5
27,24,3,5,1,0,0,0.831440399982966,1,-1
27,25,3,3,0,1,0,1.00935099995695,1,0
27,26,4,3,1,0,0,1.80955480004195,1,0.5
27,27,3,5,1,1,0,1.47576309996657,1,-1
27,28,9,3,1,0,1,1.01527540001553,1,3
27,29,5,3,1,0,0,1.64832299994305,1,1
27,30,9,3,1,1,1,0.770496399956755,1,3
27,31,9,4,1,1,1,0.839318799902685,1,2.5
27,32,8,9,1,0,0,0.879458100069314,1,-0.5
27,33,5,7,1,1,0,1.67840089998208,1,-1
27,34,5,5,1,1,0,1.01486870006192,1,0
27,35,7,9,0,1,0,1.02447880001273,1,-1
27,36,8,4,0,1,1,0.891239699907601,1,2
27,37,6,5,1,0,0,1.13748849998228,1,0.5
27,38,4,5,1,1,0,0.786652299924754,1,-0.5
27,39,5,5,1,0,0,0.672334900009446,1,0
27,40,6,4,0,1,1,1.11548209993634,1,1
27,41,7,7,1,0,0,0.79314580000937,1,0
27,42,4,8,1,0,0,0.800037000095472,1,-2
27,43,9,8,0,1,0,1.11732380010653,1,0.5
27,44,5,3,1,1,1,1.42001780006103,1,1
27,45,3,6,1,0,0,0.950130499899387,1,-1.5
27,46,7,8,0,0,0,0.887434400036,1,-0.5
27,47,4,7,0,0,0,1.18157660006545,1,-1.5
27,48,4,3,1,1,0,1.63058659993112,1,0.5
27,49,5,4,1,1,0,1.46815730002709,1,0.5
27,50,5,6,1,1,0,1.18591340002604,1,-0.5
27,51,9,9,0,1,0,1.18750890006777,1,0
27,52,4,7,0,1,0,1.30182020005304,1,-1.5
27,53,7,3,0,1,1,0.880521999904886,1,2
27,54,8,5,0,1,1,0.81540279998444,1,1.5
27,55,6,6,0,0,0,0.792706900043413,1,0
27,56,8,5,0,0,1,1.1329724000534,1,1.5
27,57,3,7,0,0,0,1.09562649996951,1,-2
27,58,7,8,0,1,0,1.25247369997669,1,-0.5
27,59,5,9,1,0,0,1.05345939996187,1,-2
27,60,7,4,1,1,1,1.02581549994648,1,1.5
27,61,7,6,0,0,0,1.60210519994143,1,0.5
27,62,4,4,0,1,0,1.04747360001784,1,0
27,63,5,8,1,1,0,1.39770860003773,1,-1.5
27,64,6,7,0,1,0,1.05784480005968,1,-0.5
27,65,6,4,0,0,1,1.95252990000881,1,1
27,66,6,5,1,1,0,1.36726079997607,1,0.5
27,67,7,3,0,0,1,1.74350009998307,1,2
27,68,5,6,1,0,0,1.63098459993489,1,-0.5
27,69,3,4,0,0,0,1.40611950005405,1,-0.5
27,70,3,7,0,1,0,1.09517960005905,1,-2
27,71,8,6,0,0,0,1.61853680002969,1,1
27,72,7,6,0,1,0,1.00954779994208,1,0.5
27,73,9,6,0,1,1,0.807919600047171,1,1.5
27,74,6,3,0,1,1,0.932096999953501,1,1.5
27,75,7,9,0,0,0,0.865812500007451,1,-1
27,76,3,6,1,1,0,0.857177800033242,1,-1.5
27,77,6,8,0,1,0,1.05623990006279,1,-1
27,78,9,7,1,0,0,1.08874499995727,1,1
27,79,3,9,1,1,0,1.00136639992706,1,-3
27,80,4,9,0,0,0,1.1271772000473,1,-2.5
27,81,5,8,1,0,0,0.787645499920473,1,-1.5
27,82,5,4,1,0,0,0.788546700030565,1,0.5
27,83,7,4,1,0,1,0.81482029997278,1,1.5
27,84,6,6,0,1,0,1.37745580007322,1,0
27,85,8,3,0,1,1,0.810987700009719,1,2.5
27,86,3,3,0,0,0,0.781828399980441,1,0
27,87,4,5,1,0,0,0.622826399980113,1,-0.5
27,88,7,7,1,1,0,0.658662699977867,1,0
27,89,8,3,0,0,1,0.793002499965951,1,2.5
27,90,4,9,0,1,0,0.727994599961676,1,-2.5
27,91,8,7,1,1,0,1.15290769992862,1,0.5
27,92,9,6,0,0,1,1.58639980002772,1,1.5
27,93,7,5,1,1,0,1.55446769995615,1,1
27,94,3,9,1,0,0,0.868488500011154,1,-3
27,95,6,3,0,0,1,1.11537170002703,1,1.5
27,96,5,7,1,0,0,1.52622290002182,1,-1
27,97,9,7,1,1,0,1.3395998000633,1,1
27,98,8,7,1,0,0,0.995951700024307,1,0.5
28,1,7,8,1,0,0,2.2368981000036,2,-0.5
28,2,6,5,0,1,1,1.76459240005352,2,0.5
28,3,9,3,1,0,1,1.64558150002267,2,3
28,4,3,8,0,1,0,1.49849210004322,2,-2.5
28,5,9,6,0,1,1,1.07020130008459,2,1.5
28,6,5,7,0,0,0,1.07568150002044,2,-1
28,7,4,4,0,0,0,2.22276919998694,2,0
28,8,5,7,0,1,0,1.5974701999221,2,-1
28,9,5,5,1,0,1,1.24674900004175,2,0
28,10,8,4,1,0,1,1.69800490001217,2,2
28,11,4,6,1,1,0,1.0741357000079,2,-1
28,12,8,3,1,1,1,0.912898299982771,2,2.5
28,13,4,5,1,1,0,1.52943360002246,2,-0.5
28,14,4,7,0,1,0,1.21661930007394,2,-1.5
28,15,7,4,0,0,1,1.12481649999972,2,1.5
28,16,5,6,0,1,0,2.66534020006657,2,-0.5
28,17,8,5,0,0,1,1.03866989992093,2,1.5
28,18,4,4,0,1,0,1.07727339991834,2,0
28,19,3,3,0,0,0,0.834178699995391,2,0
28,20,6,7,0,1,0,1.16959059995133,2,-0.5
28,21,8,8,0,1,0,0.996928000007756,2,0
28,22,6,7,0,0,0,1.10162289999425,2,-0.5
28,23,3,7,0,1,0,0.976347399991937,2,-2
28,24,3,4,0,1,0,0.747241600067355,2,-0.5
28,25,7,7,0,1,1,0.942747400025837,2,0
28,26,7,8,1,1,1,1.01370000001043,2,-0.5
28,27,7,4,0,1,1,0.769356799894013,2,1.5
28,28,3,5,0,0,0,1.18654859997332,2,-1
28,29,5,9,1,1,0,1.22060769994278,2,-2
28,30,8,6,0,0,1,1.0778091000393,2,1
28,31,3,4,0,0,0,1.56898639991414,2,-0.5
28,32,5,6,0,0,0,0.966007999959402,2,-0.5
28,33,6,6,0,1,1,1.21320220001508,2,0
28,34,5,3,1,0,1,2.00504219997674,2,1
28,35,5,8,1,1,0,1.08400979998987,2,-1.5
28,36,6,4,0,1,1,0.88971879996825,2,1
28,37,3,6,0,0,0,0.773047499940731,2,-1.5
28,38,4,9,1,0,0,3.0104964999482,2,-2.5
28,39,9,3,1,1,1,1.2473847999936,2,3
28,40,8,3,1,0,1,1.02100090007298,2,2.5
28,41,9,9,0,0,0,0.980752800009213,2,0
28,42,7,5,0,1,1,0.693138099974021,2,1
28,43,6,8,0,0,0,1.31691149994731,2,-1
28,44,4,5,1,0,0,1.48935140005779,2,-0.5
28,45,9,4,0,0,1,1.58597760007251,2,2.5
28,46,6,9,0,0,0,0.768965000053868,2,-1.5
28,47,5,8,1,0,0,0.828920700005256,2,-1.5
28,48,7,3,1,1,1,0.884640100062825,2,2
28,49,7,9,1,0,0,0.826378299971111,2,-1
28,50,3,6,0,1,0,0.973976599983871,2,-1.5
28,51,9,5,1,0,1,0.709550999919884,2,2
28,52,6,5,0,0,0,1.01521419989876,2,0.5
28,53,8,6,0,1,1,0.642679800046608,2,1
28,54,8,4,1,1,1,0.685787499998696,2,2
28,55,9,7,1,1,1,0.824329500086606,2,1
28,56,4,3,1,1,1,1.07197399996221,2,0.5
28,57,3,9,1,1,0,0.766611400060356,2,-3
28,58,6,9,0,1,0,1.21581259998493,2,-1.5
28,59,8,9,1,1,0,1.20493090001401,2,-0.5
28,60,6,4,0,0,1,1.20742809993681,2,1
28,61,8,7,1,0,1,1.43257720000111,2,0.5
28,62,7,5,0,0,1,0.979758300003596,2,1
28,63,5,5,1,1,1,1.58330369996838,2,0
28,64,7,6,0,1,1,0.921737099997699,2,0.5
28,65,5,3,1,1,1,0.899927599937655,2,1
28,66,9,4,0,1,1,0.680760500021279,2,2.5
28,67,4,6,1,0,0,1.35515749990009,2,-1
28,68,4,9,1,1,0,0.834553099935874,2,-2.5
28,69,7,9,1,1,0,1.18685250007547,2,-1
28,70,3,8,0,0,0,0.950486700050533,2,-2.5
28,71,8,8,0,0,0,1.02621659997385,2,0
28,72,7,3,1,0,1,0.838941000052728,2,2
28,73,4,8,0,0,0,0.750453499960713,2,-2
28,74,8,9,1,0,0,0.79481869994197,2,-0.5
28,75,5,9,1,0,0,0.849260699935257,2,-2
28,76,3,5,0,1,0,1.28780179994646,2,-1
28,77,9,7,1,0,1,1.21589819993824,2,1
28,78,9,5,1,1,1,1.38459299993701,2,2
28,79,7,7,0,0,0,1.60480179998558,2,0
28,80,5,4,0,0,0,0.683900900068693,2,0.5
28,81,8,5,0,1,1,0.68043929990381,2,1.5
28,82,9,6,0,0,1,1.3444302000571,2,1.5
28,83,6,3,1,0,1,1.08264619996771,2,1.5
28,84,6,3,1,1,1,0.644030400086194,2,1.5
28,85,4,8,0,1,0,1.45599769998807,2,-2
28,86,3,9,1,0,0,1.3202151999576,2,-3
28,87,6,8,0,1,0,1.45558940002229,2,-1
28,88,3,7,0,0,0,1.00355340004899,2,-2
28,89,9,9,0,1,1,1.79675169999246,2,0
28,90,4,7,0,0,0,1.75832030002493,2,-1.5
28,91,9,8,1,1,1,1.52473529998679,2,0.5
28,92,9,8,1,0,1,2.1169932000339,2,0.5
28,93,7,6,0,0,1,1.12797610007692,2,0.5
28,94,3,3,0,1,0,1.06695359991863,2,0
28,95,6,6,0,0,1,1.5004889999982,2,0
28,96,8,7,1,1,1,0.771916800062172,2,0.5
28,97,5,4,0,1,1,0.690865300013684,2,0.5
28,98,4,3,1,0,1,0.726973699987866,2,0.5
29,1,3,4,1,1,0,2.21252099995036,1,-0.5
29,2,5,4,1,0,1,2.51781130000018,1,0.5
29,3,9,8,1,0,0,2.72121560003143,1,0.5
29,4,6,8,0,1,0,1.31484909995925,1,-1
29,5,3,3,1,0,0,2.1484524999978,1,0
29,6,6,5,0,0,0,5.01358120003715,1,0.5
29,7,4,3,0,1,0,2.69177919998765,1,0.5
29,8,4,5,1,1,0,1.04183310002554,1,-0.5
29,9,5,5,0,1,0,0.942922799964435,1,0
29,10,4,4,1,0,0,1.77151079999749,1,0
29,11,3,5,0,1,0,0.924743599956855,1,-1
29,12,7,3,0,0,1,1.48918639996555,1,2
29,13,9,4,1,0,1,1.41628130001482,1,2.5
29,14,3,8,0,1,0,0.858332399977371,1,-2.5
29,15,3,6,1,1,0,0.71669089992065,1,-1.5
29,16,4,6,0,0,0,1.15268669999205,1,-1
29,17,4,8,1,1,0,1.08963349997066,1,-2
29,18,9,7,0,1,0,1.27107139991131,1,1
29,19,7,6,1,0,0,1.90353560005315,1,0.5
29,20,8,8,1,1,0,0.941537900012918,1,0
29,21,3,9,1,1,0,0.674652499961667,1,-3
29,22,7,9,1,1,0,0.845462700002827,1,-1
29,23,9,8,1,1,0,1.15974529995583,1,0.5
29,24,6,8,0,0,0,0.89327040000353,1,-1
29,25,8,6,1,1,0,2.78479399997741,1,1
29,26,8,4,1,1,1,3.42156729998533,1,2
29,27,9,9,1,0,0,0.790881900000386,1,0
29,28,8,7,1,0,0,0.894666600041091,1,0.5
29,29,6,4,0,0,0,1.30306980002206,1,1
29,30,8,9,0,0,0,0.714657300035469,1,-0.5
29,31,5,3,0,1,0,2.35536449996289,1,1
29,32,7,4,0,1,0,1.24890670005698,1,1.5
29,33,7,7,1,1,0,0.720737800002098,1,0
29,34,9,4,1,1,1,1.17609770002309,1,2.5
29,35,7,8,1,0,0,0.892866800073534,1,-0.5
29,36,3,5,0,0,0,0.699631899944507,1,-1
29,37,9,3,0,1,1,0.818979400093667,1,3
29,38,4,8,1,0,0,0.8788932999596,1,-2
29,39,3,7,0,1,0,0.757142200018279,1,-2
29,40,7,8,1,1,0,1.08725300000515,1,-0.5
29,41,3,9,1,0,0,0.871350900037214,1,-3
29,42,5,3,0,0,0,1.12305190006737,1,1
29,43,5,6,0,1,0,3.03148530004546,1,-0.5
29,44,7,7,1,0,0,0.645590999978594,1,0
29,45,5,8,0,0,0,0.625370100024156,1,-1.5
